paragraph,paragraphNumber,filePath,fileName,matchingKey,PoliceReform,Operations_PatrolsInterventions,StateAdministration,RefugeeAssistance,ElectionAssistance,LegalReform,CivilSocietyAssistance
"40. On 5 March, in collaboration with the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women), [LOC] hosted the eighth Global Open Day on Women, Peace and Security, which focused on women’s political participation. The event, which was opened by my Special Representative, together with the Vice-President of the [LOC] Assembly and the head of UN-Women in [LOC], brought together over 150 participants, including members of the Assembly, government officials, civil society activists and representatives of the international community. The event served as an opportunity to, inter alia, capture the experiences of women candidates in the 2017 elections in [LOC], discuss structural barriers to women’s participation in political life in [LOC] and review the use of electoral gender quotas. Participants identified a need to ensure that [LOC] legislation complies with the standards set by the Law on Gender Equality; promote women to leadership positions within political parties; and address patriarchal norms and stereotypes regarding women’s role in politics.",40,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,False,False,False,False,False,False,True
"41. A number of additional events were conducted on the occasion of International Women’s Day. On 6 March, KFOR organized a conference, bringing together representatives of the [LOC] government, international organizations and non-governmental organizations, focusing on challenges to women’s security in [LOC] and the role of women as actors for peace and security. On 8 March, OSCE, with the Embassy of France in [LOC], organized a high-level forum on property rights of women in [LOC], which addressed, inter alia, traditional norms that hinder women from claiming and owning property. Participants underlined the impact of women’s lack of access to property and inheritance rights on socioeconomic development in [LOC] and the need to improve mechanisms for the protection of women’s property rights.",41,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,,,,,,,
"42. On 13 March, the North [LOC] non-governmental organization Women’s Rights, in partnership with the South [LOC] women’s rights organization Mundësia and with support from [LOC], held its third trust-building dialogue session, entitled “Women in Politics”. The event, which brought together [LOC] Albanian and [LOC] Serb women from [LOC] and [LOC], highlighted that women’s participation in politics remained low in [LOC] and hence that it was necessary for women holding political positions to share their experiences.",42,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,False,False,False,False,False,False,True
"43. During the reporting period, [LOC] implemented two confidence-building measures. The first supported three multi-ethnic women’s groups in [LOC]/[LOC], [LOC]/[LOC] and [LOC]/[LOC] municipalities in building women’s entrepreneurial skills and helping women start up their own businesses. The second, in [LOC]/[LOC] municipality, supported the establishment of a community centre and the training of over 200 youth from different ethnic backgrounds in conflict resolution and inter-community trust-building.",43,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,False,False,False,False,False,False,True
"44. [LOC] also continued to implement programmatic activities in the areas of trust-building, human rights and rule of law. During the reporting period, 36 activities close cooperation with the United Nations [LOC] team and other international partners, prepared for a [LOC] trust-building forum, to be held from 6 to 8 May, bringing together representatives from a wide spectrum of [LOC] society, including local government, civil society, academia and media, as well as religious, youth and women’s groups.",44,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,False,False,False,False,False,False,False
"45. My Special Representative continued his visits to municipalities in [LOC]. On 7 March, he visited [LOC] and [LOC]/[LOC] municipalities and discussed recent developments, including the security situation, with the mayors. In [LOC]/[LOC] municipality, he also opened an event hosted by the chair of the municipal assembly and head of the women’s caucus, which included a panel discussion on the situation of women, held on the occasion of International Women’s Day. On the same day, my Special Representative visited the courthouse in [LOC], where the President of the Basic Court of [LOC] highlighted challenges related to compliance with language provisions in the law. On 14 March, my Special Representative visited [LOC]/[LOC] municipality, where the mayor lamented the lack of investment and lack of employment opportunities in the municipality and highlighted progress towards gender parity in local institutions, with 6 out of 11 of the newly appointed municipal directors being women.",45,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,False,False,False,False,False,False,False
"46. On 11 April in [LOC], [LOC] organized a working session of a platform comprising youth from mixed ethnic backgrounds under the heading “Stories from the other side”. Young women and men discussed challenges to inter-community relations, youth inclusion in decision-making processes at local and central levels and ways of addressing the widening education-to-employment gap, including through capacity-building initiatives for young people.",46,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,False,False,False,False,False,False,False
"47. [LOC] continued to provide document certification services. A total of 929 documents were processed, including 451 relating to pensions and 478 to civil status, such as high school and university diplomas, and marriage, birth and death certificates. [LOC] also continued to facilitate liaison between the [LOC] authorities and the International Criminal Police Organization (INTERPOL). During the reporting period, [LOC] received and processed 45 requests for the issuance of international wanted notices.",47,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,True,False,True,False,False,False,False
"48. I am concerned by signs of deterioration in the relations between [LOC] and [LOC], particularly following the arrest of the Director of the Office for [LOC] and [LOC] of the Government of Serbia, Marko Đurić, on 26 March. I call on both sides to avoid provocative actions and refrain from inflammatory rhetoric. I urge the leadership in [LOC] and [LOC] to continue to address issues of concern through dialogue and to show the political will necessary to ensure full normalization of their mutual relations.",48,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,,,,,,,
"49. The conduct of [LOC] police during a high-profile operation such as the arrest of Mr. Đurić, which resulted in a number of injuries, is cause for concern. A thorough inquiry is needed into the events of 26 March, with corrective action in case of failures to uphold human rights.",49,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,,,,,,,
"50. I note, with concern, the slow pace of progress of the investigation into the murder on 16 January of the [LOC] Serb politician Oliver Ivanović. So long as credible answers and justice are not obtained, mutual suspicions and perceptions of",50,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,,,,,,,
"51. The European Union-facilitated dialogue between [LOC] and [LOC] seems to have reached another standstill following its brief resumption — both at the technical and political levels — in March. I urge both sides to provide new impetus to the dialogue process, in order to ensure the full implementation of all agreements reached to date.",51,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,,,,,,,
"52. I am encouraged by the ongoing efforts to operationalize an integrated [LOC] judiciary, in line with the agreements reached between [LOC] and [LOC] under the framework of the European Union-facilitated dialogue. I call upon the [LOC] institutions involved to provide the necessary support in order to overcome remaining obstacles.",52,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,,,,,,,
"53. I welcome the ratification of the territorial delineation agreement with [LOC] by the Assembly of [LOC], an indication of the commitment of [LOC] to its European perspective. Despite persistent efforts by some members of the Assembly to obstruct its work, including by violent means, the Assembly managed to conclude a matter that for too long had diverted its attention from other pressing issues.",53,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,,,,,,,
"54. I once again reiterate my call to contribute to the trust fund which was established further to the work of the [LOC] Human Rights Advisory Panel to support the Ashkali, Egyptian and Roma communities affected by lead poisoning in [LOC]. Contributions to the trust fund will support the implementation of projects addressing the most pressing needs of these vulnerable communities, particularly in the areas of health, economic development and infrastructure.",54,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,,,,,,,
"55. I am grateful to my Special Representative, Zahir Tanin, and to the Mission at large for their unwavering commitment to promote progress towards long-term peace and stability for [LOC] and the region, in cooperation with local counterparts and international partners. I also reiterate my appreciation to the United Nations agencies, funds and programmes on the ground for their ongoing collaboration with [LOC] and to the long-standing international partners of the United Nations in [LOC], including the European Union, KFOR and OSCE. Report of the European Union High Representative for Foreign Affairs and Security Policy to the Secretary-General on the activities of the European Union Rule of Law Mission in [LOC] from 16 January to 15 April 2018",55,data/pdfs\UNMIK_S_2018_407.pdf,UNMIK_S_2018_407.pdf,UNMIK_S_2018_407,,,,,,,
"1. The present report is submitted pursuant to Security Council resolution 1244 (1999), by which the Council established the United Nations Interim Administration Mission in [LOC] ([LOC]) and requested me to report at regular intervals on the implementation of its mandate. The report covers the activities of [LOC], and developments related thereto, from 16 April to 15 July 2018.",1,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"2. The priorities of the Mission remain to promote security, stability and respect for human rights in [LOC] and in the region. In furtherance of its goals, [LOC] continues its constructive engagement with [LOC] and [LOC], all communities in [LOC] and regional and international actors. The Organization for Security and Cooperation in Europe (OSCE) and the [LOC] Force continue to perform their roles within the framework of Security Council resolution 1244 (1999). The European Union Rule of Law Mission in [LOC] (EULEX) continues its presence in [LOC], in line with the statement by the President of the Security Council of 26 November 2008 (S/PRST/2008/44) and my report of 24 November 2008 (S/2008/692). The United Nations agencies, funds and programmes work closely with the Mission.",2,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"3. The overall situation during the period under review remained stable, in contrast with the previous reporting period, when a number of developments had a negative impact on relations between [LOC] and [LOC]. Consistent with the statement made by the Serbian List for [LOC] and Metohija party following the arrest and",3,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"4. Some incidents during the reporting period showed the potential for renewed tensions. Serbian Orthodox Church officials reported damage to churches in two separate incidents on 17 May in the municipality of [LOC]/[LOC]. On 26 May, construction was initiated on a transit road within the special protective zone of the [LOC] monastery, a World Heritage Site of the United Nations Educational, Scientific and Cultural Organization. The Serbian Orthodox Church issued a communiqué in which it stressed that the construction works violated the [LOC] Law on Special Protective Zones and challenged the conclusions of the Implementation and Monitoring Council, which oversees the special protective zones surrounding religious sites. The Serbian List, the [LOC] Minister for Communities and Returns of the Serbian List, the Office for [LOC] and Metohija of the Government of Serbia and [LOC] Serb civil society groups also protested the roadworks. The international community reacted in a unified voice and, following consultations with the mayor of [LOC]/[LOC], recommended the suspension of the works inside the special protective zone. In response, the Prime Minister of [LOC], the Minister of Infrastructure of [LOC] and the mayor of [LOC]/[LOC] clarified that the works would continue at a distance of 5 km from the special protective zone. The Implementation and Monitoring Council met on 10 July, after a three-month hiatus, to discuss the construction works and agreed to visit the site soon, together with the Prime Minister.",4,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"5. In a separate incident, on 28 May, about 60 [LOC] Albanians staged a protest in [LOC]/[LOC] municipality to prevent 30 [LOC] Serb pilgrims from attending the “[LOC]” Orthodox festival near the ruins of the Serbian Orthodox [LOC]. The [LOC] police intervened when some protestors threw stones at the pilgrims, causing serious injury to one and light injuries to two others. On 30 May, in [LOC]/[LOC] municipality, a young [LOC] Albanian male verbally harassed and physically attacked a [LOC] Serb man who intervened to stop a group of [LOC] Albanian teenagers from harassing [LOC] Serb children at the local playground. The [LOC] Minister for Communities and Returns of the Serbian List condemned both incidents and urged the [LOC] police to bring the perpetrators to justice. A few days later, local officials and community leaders in [LOC]/[LOC] municipality launched a mediation process that helped to defuse tensions while the investigation continued. From 28 May to 1 June, a health centre run by the Government of Serbia in the ethnically mixed village of [LOC]/[LOC] in [LOC] was damaged in three separate stoning incidents.",5,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"6. Further to the aforementioned incidents, on 3 June, the Serbian List issued a communiqué in which it condemned recent attacks against [LOC] Serbs and their properties and alleged that 16 ethnically motivated incidents against [LOC] Serbs had taken place in May. On 5 June, the Office of the Prime Minister of [LOC] issued a communiqué in which it condemned recent incidents with “inter-ethnic motives” that negatively affect relations between communities in [LOC] and called for the perpetrators to be brought to justice. The President of [LOC], Hashim Thaçi, made similar public remarks. In a statement issued on 6 June, my Special Representative for [LOC], Zahir Tanin, welcomed these statements, noting that “there is no place for intimidation in a democratic society”.",6,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"7. Meanwhile, the government of [LOC] continued to call for the transformation of the [LOC] Security Force into an armed force, while the leadership of [LOC] remained strongly opposed to it. On 28 April, a [LOC] Serb member of the [LOC] Security Force was detained and questioned by the Serbian police at [LOC] at the was set ablaze in [LOC] municipality, in northern [LOC]. On 10 July, [LOC] police arrested, and released later that day, five [LOC] Serbs in the [LOC]/[LOC] region, allegedly under suspicion of being connected with the decision by 47 [LOC] Serb members of the [LOC] Security Force from the [LOC]/[LOC] region to resign from the Force in early July. The Director of the Office for [LOC] and Metohija of the Government of Serbia condemned the arrests at an unscheduled news conference on the same day, as did the Serbian List, which also accused the [LOC] police of excessive force and called upon [LOC] Serbs not to join the [LOC] Security Force.",7,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"8. On 17 May, the President of [LOC], the Prime Minister of [LOC] and the First Deputy Prime Minister and Minister for Foreign Affairs of [LOC], Behgjet Pacolli, participated in the European Union Western Balkans Summit in [LOC]. At the conclusion of the Summit, the European Union adopted a declaration in which it reaffirmed its “unequivocal support” for the region’s European perspective and outlined a number of measures to be implemented by the Governments of [LOC] countries to improve infrastructure connectivity, security and the rule of law in the region. On 10 July, Heads of Government of European Union member States and their [LOC] partners met in [LOC] under the [LOC] process. At the conclusion of the meeting, all participants in the process signed joint declarations on regional cooperation and good-neighbourly relations, war crimes and missing persons.",8,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"9. On 15 June, following a decision of the European Council and an exchange of letters between the President of [LOC] and the European Union High Representative for Foreign Affairs and Security Policy, Federica Mogherini, EULEX began a new, more restricted two-year mandate, with a reduced strength of 503 staff to be reached upon completion of a reconfiguration process ending on 14 December. While EULEX judges and prosecutors no longer have any executive functions in the [LOC] justice system, EULEX will monitor selected criminal and civil cases and continue to monitor, mentor and advise the [LOC] Correctional Service. EULEX will also provide operational support to the implementation of agreements reached within the framework of the European Union-facilitated dialogue between [LOC] and [LOC], and retain its role as second security responder.",9,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"10. In accordance with the criteria for visa liberalization for [LOC] set by the European Commission, [LOC] authorities promoted the implementation of measures to counter organized crime and corruption. The government of [LOC] also continued to implement the reforms envisaged under the Stabilization and Association Agreement between [LOC] and the European Union, including reform of the public administration sector.",10,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"11. During the reporting period, there were no reported cases of fighters suspected of departing from [LOC] for [LOC] and/or the [LOC]. However, the return of foreign fighters from conflict areas continued to be a matter of concern throughout the region. During the reporting period, several judgments related to terrorism cases were delivered. On 18 May, the Basic Court of [LOC] convicted nine individuals of planning terrorist attacks during a football game between [LOC] and [LOC] in 2016 and imposed sentences ranging from 18 months to 10 years of imprisonment. On the same day, the Basic Court of [LOC] acquitted five imams accused of inciting terrorist acts, owing to a lack of evidence. On 8 June, the Basic Court of [LOC] ordered the detention of two individuals suspected of plotting terrorist attacks in [LOC] (one against the [LOC] Force, the other against the general public). [LOC] in [LOC]. On 11, 12 and 14 June, together with the Assistant Secretary- General for Peacekeeping Operations, Bintou Keita, he met with the President of [LOC], Aleksandar Vučić, and the First Deputy Prime Minister and Minister for Foreign Affairs of [LOC], Ivica Dačić, in [LOC], with the Prime Minister of [LOC] and the First Deputy Prime Minister and Minister for Foreign Affairs of [LOC] in [LOC], and with the Prime Minister of [LOC], Edi Rama, in [LOC].",11,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"13. The mayor of [LOC], who is also the president of the Serbian List, in a media statement of 12 April, maintained that the security situation did not allow for the reopening of the main bridge in [LOC] to vehicular traffic. He also called for a swift signing of the memorandum of understanding on municipal boundaries between [LOC] and [LOC], as foreseen in the European Union-facilitated agreement of August 2015 on the revitalization of the main bridge. In response, the mayor of [LOC] dismissed his counterpart’s security concerns and suggested that the European Union should determine a date for reopening the bridge.",13,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"14. The investigation into the murder on 16 January of a [LOC] Serb politician, Oliver Ivanović, in [LOC] remained unsolved. On 16 April, Mr. Ivanović’s political party, the Civic Initiative “Serbia, Democracy, Justice”, expressed concern at the lack of information about developments in the investigation.",14,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"15. After a three-month hiatus, on 24 June, the European Union High Representative for Foreign Affairs and Security Policy hosted a high-level meeting of the European Union-facilitated dialogue with the President of [LOC] and the President of [LOC] in [LOC]. Following the three-hour meeting, in a communiqué issued by the Office of the High Representative, it was stated that the two presidents had engaged in an “intensive and productive discussion on the framework of an agreement on the comprehensive normalization of relations between the two sides”. The high-level meeting was preceded, on 22 June, by meetings of the technical teams of [LOC] and [LOC], headed by the respective chief negotiators, Mr. Đurić and Avni Arifi.",15,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"16. The European Union High Representative for Foreign Affairs and Security Policy had already met with the President of [LOC] and the President of [LOC] on 16 May, in the margins of the European Union Western Balkans Summit in [LOC]. Following the meeting, the European External Action Service issued a statement in which it indicated that the two leaders had both confirmed their willingness to continue intensive work with the High Representative to achieve a comprehensive normalization of relations.",16,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"17. Divergences between [LOC] and [LOC] on the establishment of the association/community of Serb-majority municipalities in [LOC], as envisaged under the First Agreement of Principles Governing the Normalization of Relations (Brussels Agreement) of 19 April 2013, continued to hinder progress in the European Union-facilitated dialogue. On 18 April, the President of [LOC] announced that [LOC] Serbs would not form an association/community of Serb-majority municipalities in [LOC] unilaterally, as previously envisaged, in response to the with the President of [LOC] and the Prime Minister of [LOC], Ana Brnabić, in [LOC], highlighted the importance of implementing all agreements reached within the framework of the European Union-facilitated dialogue.",17,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"18. Meanwhile, the management team tasked to draft the statute of the association/community of Serb-majority municipalities held nine meetings during the period under review, but did not issue any report on its findings or conclusions. community relations",18,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"19. During the reporting period, the Office of the United Nations High Commissioner for Refugees (UNHCR) recorded 77 voluntary returns to [LOC] by members of non-majority communities. This brings the total number of voluntary returns by members of non-majority communities in [LOC] since 2000 to 27,884. At present, UNHCR reports a total of 89,480 displaced persons from the 1998–1999 conflict, of which 72,000 are in [LOC], 16,357 are displaced internally throughout [LOC], 729 are in [LOC] and 394 are in the former Yugoslav [LOC].",19,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"20. UNHCR continued to support members of the Ashkali, Egyptian and Roma communities in [LOC] in obtaining civil documentation and resolving civil status issues, which inter alia enables access to public services. During the reporting period, UNHCR assisted 105 individuals in obtaining civil documentation.",20,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"21. On 19 April, [LOC] sponsored a round table in [LOC]/[LOC] municipality on the role of women in trust-building processes, which was attended by 17 [LOC] Serb and [LOC] Albanian women from the municipality. The discussions focused on advancing the role of women in the municipality and on the need to enhance communication and trust between communities.",21,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,False,False,False,False,False,False,False
"22. During the reporting period, the key defendants in two corruption and organized crime cases were acquitted. On 15 May, the Court of Appeals acquitted the former President of the Constitutional Court and former Rector of the University of [LOC], Enver Hasani, of complicity in fraud. On 6 June, the Basic Court of [LOC] acquitted the former Secretary of the Ministry of Health, Ilir Tolaj, of charges of abuse of official position. These acquittals were due to a lack of evidence. Previously, on 10 April, 14 prisoners, including 2 people convicted of aggravated murder, had been pardoned.",22,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"23. Two noteworthy developments related to alleged war crimes occurred during the reporting period. On 26 April, a EULEX prosecutor from the [LOC] Special Prosecution Office filed an indictment against a member of the reserve forces of the Yugoslav police or paramilitary unit, Darko Tasić, for alleged co-perpetration of war crimes against civilians in the village of [LOC]/[LOC] in March 1999. On 11 June, the [LOC] Constitutional Court ordered the Basic Court of [LOC] to retry the case against 10 former members of the “Drenica Group” of the [LOC] Liberation Army who had been convicted of crimes against civilians during 1998 and 1999. The Constitutional Court sent the case for retrial after determining that the defendants’ right to a fair and impartial trial had been violated in the first instance. care facility, the [LOC]us clinic, Lut[LOC], was found guilty of trafficking in persons and organized crime and sentenced to 7.5 years in prison and a fine of 8,000 euros. An anaesthesiologist, Sokol Hajdini, was sentenced to one year in prison for “serious bodily injury”.",23,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"25. The reporting period also witnessed developments at the [LOC] Specialist Chambers. The appointment of Jack Smith as Specialist Prosecutor was announced on 7 May, while the appointment of Pietro Spera as Ombudsperson was announced on 18 May. The first report of the Specialist Chambers and the Specialist Prosecutor’s Office was published on 14 June. The report highlights achievements from April 2016 to February 2018 and describes the process that was followed to build the regulatory framework of the Specialist Chambers, strengthen outreach and establish the Specialist Prosecutor’s Office.",25,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"26. To date, 1,647 persons remain unaccounted for following the 1998–1999 conflict in [LOC]. On 16 May, EULEX and the [LOC] Institute of Forensic Medicine concluded an assessment of a mass grave site in [LOC]/[LOC]. Five human remains were exhumed from the site, and DNA testing was ongoing at the end of the reporting period.",26,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"27. Further to sustained advocacy by the Missing Persons Resource Centre, with support from [LOC], on 21 May, the [LOC] Government Commission on Missing Persons appointed a representative of families of missing persons from a non-majority community, Milorad Trifunov[LOC]. The inclusion of non-majority communities in the Commission will help to ensure their participation throughout the process of clarifying the fate of persons who went missing following the conflict in [LOC].",27,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,False,False,False,False,False,False,True
"28. In May, the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women), together with the United Nations Development Programme (UNDP), established the [LOC] Justice [LOC] at the [LOC], the first centre of its kind in [LOC]. The centre aims to promote peacebuilding, reconciliation and the role of education in transitional justice processes, with a focus on gender-sensitive approaches.",28,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"29. The Jahjaga Foundation, with support from [LOC], UN-Women and UNDP, began to implement a project to counter the stigma surrounding survivors of conflict- related sexual violence in [LOC]. From 22 to 24 June, the foundation organized a gathering of 200 victims of conflict-related sexual violence from [LOC] in [LOC], including victims from non-majority communities. The event, which was funded by [LOC], explored ways to assist victims and provided an opportunity for them to obtain support without fear of stigmatization. [LOC] will continue to address the social, psychological and economic needs of victims of conflict-related sexual violence by supporting local organizations.",29,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,False,False,False,False,False,False,True
"30. On 27 April, the Ombudsperson Institution in [LOC] issued a report on the case of six Turkish nationals who had been arrested by the [LOC] authorities and expelled to [LOC] on 29 March. The report concluded that [LOC] institutions had violated the Constitution in arresting and expelling the Turkish citizens.",30,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"31. As part of its efforts to promote the role of women in trust-building, on 15 and 16 May, [LOC] sponsored a conference on the roles of women in trust-building processes organized by two non-governmental organizations from South and North Programme, supported a workshop on gender-responsive planning and budgeting at the municipal level for the [LOC]/[LOC] women’s caucus. The workshop, which was also attended by municipal assembly members and officials from the Serb- majority municipality of [LOC]/[LOC] and the Albanian-majority municipality of [LOC]/[LOC], offered an opportunity for [LOC] Albanian and [LOC] Serb majority municipalities to share information and experiences.",31,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,False,False,False,False,False,False,True
"32. On 14 June, UN-Women brought together female members of parliament from [LOC] and [LOC] and female decision makers from [LOC] at a regional round table on women, regional cooperation and European integration. They identified ways for women to play a central role in peacebuilding, especially with regard to the implementation of the Brussels Agreement.",32,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"33. [LOC], in close collaboration with the United Nations [LOC] Team, continued to implement programmatic activities in the areas of the rule of law, intercommunity trust-building, human rights, youth empowerment and gender. During the reporting period, [LOC] and the United Nations Office for Project Services supported efforts to reduce the backlog of cases at the Basic Court of [LOC] and the Basic Court of [LOC] by sponsoring [LOC] Albanian and [LOC] Serb legal interns. [LOC] and the United Nations Office for Project Services also partnered to provide simultaneous translation equipment for the same two courts to help to ensure compliance with language rights, a key challenge throughout the ongoing integration of the judiciary. Other activities included the provision of technical assistance to the Ombudsperson Institution in northern [LOC] and the implementation of seven projects to increase the capacity of the [LOC] police to monitor the security situation and address urban safety concerns.",33,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,True,False,False,False,False,False,False
"34. From 27 to 29 April, [LOC] and the [LOC] Youth Task Force brought together members of local youth action councils from 20 municipalities in [LOC] to develop joint advocacy strategies. Subsequently, on 14 and 15 May, [LOC], in collaboration with the United Nations [LOC] Team, organized the second [LOC] Youth Assembly, bringing together 210 young people from all communities, alongside representatives of [LOC] institutions, international organizations and civil society. Participants reviewed the implementation of the road map developed by the previous Youth Assembly and proposed solutions to youth-related issues raised at the United Nations [LOC] Trust-Building Forum, held in [LOC] from 6 to 8 May.",34,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,False,False,False,False,False,False,True
"35. My Special Representative for [LOC] and the Assistant Secretary-General for Peacekeeping Operations chaired the United Nations [LOC] Trust-Building Forum, which was organized by [LOC] and the United Nations [LOC] Team, with the participation of the European Union, EULEX and the OSCE Mission in [LOC]. The 120 participants, more than half of whom were women, represented a broad cross section of [LOC] society, including leaders from municipal administrations, civil society, academia, women’s and youth organizations and the Ministry of Communities and Returns of [LOC]. They identified avenues to build greater trust between communities in [LOC] and established a platform for future action in the following six fields: (a) good governance and access to services; (b) access to justice; (c) interreligious trust-building; (d) economic empowerment and environment; (e) media and communications; and (f) education. Cross-cutting issues included human rights, the empowerment of women, youth and language rights. municipality inaugurated a new market near the Serbian [LOC] in the municipality, which is expected to boost trade and interaction between the local [LOC] Serb and [LOC] Albanian communities. On 27 May, [LOC] Serb and [LOC] Albanian youth participated in a joint river-cleaning initiative in [LOC]/[LOC], in [LOC]/[LOC] municipality, and took advantage of the initiative to discuss ways to promote intercommunity communication. As part of a visit to [LOC]/[LOC] municipality that included a meeting with the mayor, on 12 July, my Special Representative for [LOC] inaugurated a multipurpose sports field, which had been built earlier in 2018 with support from [LOC].",35,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,False,False,False,False,False,False,True
